SETTLEMENT_DATE,SETTLEMENT_PERIOD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW
16-Oct-21,11,18892,453,6527,0,13080,0,76,0,962,823,-118,-22,935,693
16-Oct-21,12,19427,457,6527,0,13080,0,77,0,959,820,-20,0,935,693
16-Oct-21,13,20599,467,6527,0,13080,0,77,0,903,801,82,0,800,693
16-Oct-21,14,21741,476,6527,0,13080,0,79,0,897,800,90,-14,795,693
16-Oct-21,15,23105,465,6527,0,13080,0,15,0,811,821,-64,-109,761,693
16-Oct-21,16,24358,453,6527,20,13080,0,12,0,808,822,-22,-21,759,693
16-Oct-21,17,25876,466,6527,173,13080,0,6,0,902,870,-57,0,837,693
16-Oct-21,18,26632,479,6527,551,13080,0,4,0,910,873,-96,0,839,693
16-Oct-21,19,27184,497,6527,1230,13080,0,5,0,987,1026,-21,0,832,693
16-Oct-21,20,27382,515,6527,1620,13080,0,5,0,989,1030,36,0,831,693
16-Oct-21,21,27508,536,6527,2010,13080,0,7,0,911,1023,28,0,927,693
16-Oct-21,22,27219,556,6527,2500,13080,0,7,0,907,1031,-51,0,930,693
16-Oct-21,23,27067,582,6527,2890,13080,0,8,0,986,1031,-23,0,997,693
16-Oct-21,24,26715,608,6527,3220,13080,0,8,0,992,1030,29,0,999,693
16-Oct-21,25,26366,630,6527,3620,13080,0,6,0,992,1030,-83,0,999,693
16-Oct-21,26,25973,652,6527,3570,13080,0,7,0,992,1031,-235,0,999,693
16-Oct-21,27,25438,655,6527,3710,13080,0,8,0,991,1032,-175,0,999,693
16-Oct-21,28,24801,657,6527,3760,13080,0,8,0,992,1031,-170,-53,999,693
16-Oct-21,29,24596,674,6527,3240,13080,0,8,0,992,1030,-47,-4,999,693
16-Oct-21,30,24595,691,6527,2950,13080,0,10,0,992,1031,-24,0,999,693
16-Oct-21,31,24809,690,6527,2590,13080,0,7,0,991,897,-77,0,983,693
16-Oct-21,32,25200,689,6527,1920,13080,0,4,0,992,892,33,31,981,693
16-Oct-21,33,25924,686,6527,1440,13080,0,8,0,992,801,176,-34,640,693
16-Oct-21,34,27051,683,6527,908,13080,0,14,0,991,798,310,59,628,693
16-Oct-21,35,28441,704,6527,473,13080,0,7,0,991,1021,328,152,1004,693
16-Oct-21,36,29459,725,6527,116,13080,0,6,0,991,1031,327,153,1019,693
16-Oct-21,37,30486,770,6527,7,13080,0,6,0,991,1031,327,153,1019,693
16-Oct-21,38,30846,814,6527,2,13080,0,3,0,991,1031,327,153,1019,693
16-Oct-21,39,30386,858,6527,1,13080,0,8,0,991,838,327,138,1019,693
16-Oct-21,40,29368,901,6527,1,13080,0,15,0,988,831,325,35,1019,693
16-Oct-21,41,28239,961,6527,0,13080,0,18,0,854,809,306,101,1019,658
16-Oct-21,42,27165,1020,6527,0,13080,0,17,0,849,807,306,30,1019,0
16-Oct-21,43,26137,1068,6527,0,13080,0,9,0,982,760,306,130,975,-1
16-Oct-21,44,25124,1115,6527,0,13080,0,8,0,987,758,306,153,965,-1
16-Oct-21,45,23890,1144,6527,0,13080,0,8,0,821,536,306,191,347,-1
16-Oct-21,46,22733,1172,6527,0,13080,0,8,0,815,528,306,203,324,-1
16-Oct-21,47,21409,1208,6527,0,13080,0,11,0,981,806,286,257,947,-1
16-Oct-21,48,19969,1244,6527,0,13080,0,11,0,991,817,286,283,979,-1
17-Oct-21,1,19208,1275,6527,0,13080,0,21,0,991,866,286,284,923,502
17-Oct-21,2,18664,1305,6527,0,13080,0,244,0,991,868,286,283,920,693
17-Oct-21,3,18365,1327,6527,0,13080,0,688,0,991,953,286,332,922,693
17-Oct-21,4,18449,1348,6527,0,13080,0,904,0,991,957,286,346,922,692
17-Oct-21,5,18156,1363,6527,0,13080,0,1073,0,991,933,286,240,865,693
17-Oct-21,6,17750,1378,6527,0,13080,0,1219,0,991,931,254,140,863,692
17-Oct-21,7,17416,1390,6527,0,13080,0,1211,0,991,1028,112,15,744,693
17-Oct-21,8,17109,1401,6527,0,13080,0,1209,0,990,1030,16,0,739,693
17-Oct-21,9,16848,1387,6527,0,13080,0,1204,0,947,727,-60,0,592,693
17-Oct-21,10,16629,1372,6527,0,13080,0,1200,0,942,714,-100,0,587,692
17-Oct-21,11,16712,1350,6527,0,13080,0,1113,0,884,550,-207,0,671,693
17-Oct-21,12,16853,1328,6527,0,13080,0,1193,0,883,543,-99,0,673,693
17-Oct-21,13,17534,1304,6527,0,13080,0,1177,0,980,730,28,14,690,693
17-Oct-21,14,18321,1280,6527,0,13080,0,1118,0,987,738,129,111,691,693
17-Oct-21,15,19477,1252,6527,0,13080,0,382,0,991,1020,38,22,988,693
17-Oct-21,16,20548,1224,6527,6,13080,0,22,0,986,1031,-16,0,999,693
17-Oct-21,17,21963,1229,6527,61,13080,0,8,0,809,1031,-27,0,999,693
17-Oct-21,18,23165,1233,6527,203,13080,0,7,0,802,1031,-149,0,999,693
17-Oct-21,19,24441,1248,6527,393,13080,0,7,0,979,934,-295,-53,999,693
17-Oct-21,20,25267,1262,6527,592,13080,0,8,0,992,931,-285,-10,999,693
17-Oct-21,21,25792,1264,6527,884,13080,0,7,0,991,930,-412,0,999,692
17-Oct-21,22,25950,1265,6527,1220,13080,0,8,0,991,930,-455,0,999,693
17-Oct-21,23,25906,1257,6527,1630,13080,0,8,0,991,631,-454,-65,999,693
17-Oct-21,24,25803,1249,6527,2270,13080,0,8,0,991,619,-455,-65,999,693
17-Oct-21,25,25826,1248,6527,2560,13080,0,5,0,992,807,-455,-88,999,693
17-Oct-21,26,25745,1247,6527,2750,13080,0,4,0,991,814,-454,-143,999,693
17-Oct-21,27,25243,1227,6527,2830,13080,0,4,0,991,886,-455,-154,999,693
17-Oct-21,28,24759,1206,6527,2840,13080,0,4,0,991,887,-455,-206,999,693
17-Oct-21,29,24857,1163,6527,2820,13080,0,4,0,991,887,-454,-198,999,693
17-Oct-21,30,24724,1119,6527,2760,13080,0,4,0,991,887,-455,-232,999,693
17-Oct-21,31,25027,1086,6527,2380,13080,0,4,0,991,887,-454,-376,999,693
17-Oct-21,32,25685,1053,6527,2020,13080,0,8,0,991,887,-455,-331,999,693
17-Oct-21,33,26888,1002,6527,1600,13080,0,8,0,992,833,-442,-341,1018,693
17-Oct-21,34,28369,950,6527,1100,13080,0,8,0,992,830,-354,-229,1019,693
17-Oct-21,35,29291,921,6527,538,13080,0,11,0,992,828,-439,-266,1019,693
17-Oct-21,36,30020,891,6527,92,13080,0,11,0,992,828,-454,-142,1019,693
17-Oct-21,37,30717,880,6527,4,13080,0,5,0,992,773,-454,-58,1019,693
17-Oct-21,38,31078,869,6527,2,13080,0,2,0,992,771,-412,0,1019,693
17-Oct-21,39,30607,871,6527,1,13080,0,6,0,992,737,-372,-19,1019,693
17-Oct-21,40,29604,872,6527,1,13080,0,13,0,992,736,-435,-149,1019,693
17-Oct-21,41,28613,873,6527,0,13080,0,15,0,992,635,-401,-219,1000,693
17-Oct-21,42,27444,873,6527,0,13080,0,12,0,989,631,-399,-329,999,693
17-Oct-21,43,26273,878,6527,0,13080,0,9,0,900,709,-251,-217,825,693
17-Oct-21,44,24816,883,6527,0,13080,0,17,0,896,712,-101,-79,818,693
17-Oct-21,45,23645,891,6527,0,13080,0,20,0,985,733,18,0,896,693
17-Oct-21,46,22286,899,6527,0,13080,0,62,0,991,732,14,0,899,693
17-Oct-21,47,20927,907,6527,0,13080,0,294,0,991,589,83,66,996,693
17-Oct-21,48,19916,914,6527,0,13080,0,721,0,991,584,242,120,999,693
18-Oct-21,1,19162,954,6527,0,13080,0,987,0,991,781,359,8,998,693
18-Oct-21,2,18717,993,6527,0,13080,0,1112,0,984,788,347,59,998,693
18-Oct-21,3,18669,1050,6527,0,13080,0,1101,0,717,956,401,211,999,693
18-Oct-21,4,18916,1106,6527,0,13080,0,795,0,706,962,402,323,999,693
18-Oct-21,5,18781,1148,6527,0,13080,0,1060,0,973,961,402,337,999,693
18-Oct-21,6,18423,1190,6527,0,13080,0,1156,0,988,961,402,346,999,693
18-Oct-21,7,18214,1217,6527,0,13080,0,1152,0,855,1026,402,341,997,693
18-Oct-21,8,18074,1244,6527,0,13080,0,1150,0,827,1029,402,277,997,693
18-Oct-21,9,18011,1301,6527,0,13080,0,1076,0,168,881,402,346,879,693
18-Oct-21,10,18100,1357,6527,0,13080,0,1070,0,119,874,402,351,871,693
18-Oct-21,11,18759,1398,6527,0,13080,0,356,0,-33,552,402,351,395,693
18-Oct-21,12,19829,1439,6527,0,13080,0,67,0,-31,538,402,351,367,693
18-Oct-21,13,22152,1505,6527,0,13080,0,14,0,400,326,402,346,-216,693
18-Oct-21,14,24192,1570,6527,0,13080,0,17,0,421,319,402,236,-211,693
18-Oct-21,15,27279,1639,6527,0,13080,0,10,0,128,699,389,153,773,693
18-Oct-21,16,28873,1708,6527,7,13080,0,17,0,130,715,401,153,842,693
18-Oct-21,17,30344,1808,6527,80,13080,0,13,0,937,923,402,153,972,693
18-Oct-21,18,30830,1908,6527,216,13080,0,14,0,992,930,403,153,976,693
18-Oct-21,19,31318,2014,6527,425,13080,0,12,0,991,548,401,153,998,693
18-Oct-21,20,31357,2120,6527,643,13080,0,12,0,983,533,303,117,999,693
18-Oct-21,21,31517,2253,6527,852,13080,0,9,0,674,934,155,7,957,693
18-Oct-21,22,31448,2386,6527,970,13080,0,14,0,657,952,28,0,955,693
18-Oct-21,23,31363,2472,6527,1170,13080,0,8,0,815,990,82,14,997,693
18-Oct-21,24,31417,2557,6527,1390,13080,0,8,0,830,993,200,0,999,693
18-Oct-21,25,31657,2586,6527,1280,13080,0,8,0,959,1003,137,0,980,693
18-Oct-21,26,31620,2614,6527,1490,13080,0,8,0,963,1003,50,0,979,693
18-Oct-21,27,31359,2649,6527,1150,13080,0,8,0,808,1003,-60,0,903,693
18-Oct-21,28,31347,2684,6527,854,13080,0,9,0,798,1003,-161,0,901,693
18-Oct-21,29,31357,2672,6527,674,13080,0,9,0,820,973,-52,0,900,693
18-Oct-21,30,31218,2659,6527,601,13080,0,8,0,805,971,-105,0,900,693
18-Oct-21,31,31054,2624,6527,512,13080,0,9,0,216,925,-99,0,900,693
18-Oct-21,32,31585,2589,6527,407,13080,0,9,0,196,918,12,0,900,693
18-Oct-21,33,32315,2513,6527,292,13080,0,8,0,914,426,-70,-53,877,693
18-Oct-21,34,32897,2437,6527,184,13080,0,11,0,963,402,-49,-15,875,693
18-Oct-21,35,33784,2377,6527,79,13080,0,6,0,965,499,-138,-58,1013,693
18-Oct-21,36,34173,2316,6527,23,13080,0,4,0,965,502,-43,12,1018,693
18-Oct-21,37,34555,2242,6527,1,13080,0,2,0,991,283,69,0,1019,693
18-Oct-21,38,34463,2167,6527,1,13080,0,2,0,992,274,25,0,1019,693
18-Oct-21,39,33737,2100,6527,0,13080,0,6,0,992,372,-28,0,1019,693
18-Oct-21,40,32692,2033,6527,0,13080,0,6,0,988,376,-154,-64,1019,693
18-Oct-21,41,31352,1971,6527,0,13080,0,8,0,841,621,-211,-185,990,693
18-Oct-21,42,29828,1908,6527,0,13080,0,8,0,831,632,-244,-79,989,693
18-Oct-21,43,28371,1854,6527,0,13080,0,10,0,845,1015,-129,18,904,693
18-Oct-21,44,26745,1799,6527,0,13080,0,8,0,847,1031,-234,0,900,693
18-Oct-21,45,25146,1748,6527,0,13080,0,12,0,892,1031,-381,0,996,693
18-Oct-21,46,23695,1696,6527,0,13080,0,13,0,897,1031,-415,0,999,693
18-Oct-21,47,22078,1647,6527,0,13080,0,13,0,986,1031,-360,68,999,693
18-Oct-21,48,21032,1598,6527,0,13080,0,148,0,992,1031,-209,181,999,693
19-Oct-21,1,20137,1508,6527,0,13080,0,571,0,991,1032,-54,67,999,693
19-Oct-21,2,19730,1417,6527,0,13080,0,807,0,991,1030,23,0,999,693
19-Oct-21,3,19685,1439,6527,0,13080,0,834,0,992,1031,154,33,998,693
19-Oct-21,4,19911,1460,6527,0,13080,0,412,0,989,1031,256,16,998,693
19-Oct-21,5,19808,1492,6527,0,13080,0,284,0,909,1031,382,120,999,693
19-Oct-21,6,19354,1523,6527,0,13080,0,352,0,898,1032,402,66,999,693
19-Oct-21,7,19069,1557,6527,0,13080,0,506,0,680,1030,402,171,966,693
19-Oct-21,8,18844,1590,6527,0,13080,0,634,0,665,1031,403,106,964,693
19-Oct-21,9,18772,1689,6527,0,13080,0,486,0,665,1032,403,126,964,693
19-Oct-21,10,18705,1788,6527,0,13080,0,313,0,657,1030,403,82,964,693
19-Oct-21,11,19032,1838,6527,0,13080,0,16,0,377,1031,389,41,972,693
19-Oct-21,12,19835,1887,6527,0,13080,0,17,0,344,1031,293,186,972,693
19-Oct-21,13,21916,1948,6527,0,13080,0,15,0,-150,932,381,319,775,693
19-Oct-21,14,24441,2009,6527,0,13080,0,14,0,-145,928,403,235,767,693
19-Oct-21,15,27161,2045,6527,0,13080,0,15,0,910,953,403,153,986,693
19-Oct-21,16,28803,2081,6527,1,13080,0,7,0,991,953,403,153,994,693
19-Oct-21,17,29504,2141,6527,50,13080,0,11,0,992,855,403,98,999,693
19-Oct-21,18,29678,2201,6527,195,13080,0,6,0,992,852,403,103,999,693
19-Oct-21,19,29996,2294,6527,363,13080,0,12,0,992,781,403,81,999,693
19-Oct-21,20,30152,2386,6527,606,13080,0,8,0,988,778,401,12,999,693
19-Oct-21,21,29838,2532,6527,749,13080,0,11,0,846,672,305,0,999,693
19-Oct-21,22,29626,2677,6527,977,13080,0,7,0,835,669,195,0,999,693
19-Oct-21,23,29329,2797,6527,1440,13080,0,8,0,773,993,295,48,852,693
19-Oct-21,24,29076,2917,6527,1740,13080,0,8,0,768,1005,381,41,846,693
19-Oct-21,25,28780,2942,6527,1900,13080,0,6,0,753,809,382,36,960,693
